status,handle,forecaster,fc_id,fc_platform,ticker,direction,kind,target,window_days,tweet_date,source_url,quote
WOULD_INSERT,Teamsniperpaji,Sniper paji,9766,institutional,BTC,bearish,price_target,75000.0,90,2026-04-23,https://x.com/Teamsniperpaji/status/2047155735977742786,"$100-$1000 challenge
(Trade 55)
$BTC SHORT
Take profit: $75,000
SL: $79,500
Keep your notifications on for the next update.
(USE LOW LEVERAGE( 15X)  BECAUSE WE HAVE TO TAKE A WIDE SL IN THIS ONE) http"
WOULD_INSERT,Teamsniperpaji,Sniper paji,9766,institutional,BTC,bearish,price_target,75000.0,90,2026-04-24,https://x.com/Teamsniperpaji/status/2047531651924971951,"$100-$1000 challenge
(Trade 56)
$BTC SHORT
Take profit: $75,000
SL: $79000
Keep your notifications on for the next update. https://t.co/HDArW8N96i"
WOULD_INSERT,Teamsniperpaji,Sniper paji,9766,institutional,BTC,bearish,price_target,74000.0,90,2026-04-30,https://x.com/Teamsniperpaji/status/2049942368351306006,"$100-$1000 challenge
(Trade 57)
$BTC SHORT
Take profit: $74,000
SL: $77,600
Keep your notifications on for the next update. https://t.co/37oTU7X5Hc"
WOULD_INSERT,Teamsniperpaji,Sniper paji,9766,institutional,BTC,bearish,price_target,74000.0,90,2026-05-01,https://x.com/Teamsniperpaji/status/2050195883833335853,"$100-$1000 challenge
(Trade 58)
$BTC SHORT
Take profit: $74,000
SL: $78,800
Keep your notifications on for the next update. https://t.co/AKmQBXeb1M"
DUP_SKIP,Teamsniperpaji,Sniper paji,9766,institutional,BTC,bearish,price_target,77200.0,90,2026-05-04,https://x.com/Teamsniperpaji/status/2051174547978850487,"$100-$1000 challenge
(Trade 59)
$BTC SHORT
Take profit: $77,200
SL: $81,600
Keep your notifications on for the next update. https://t.co/XEoXaDboDm"
WOULD_INSERT,Teamsniperpaji,Sniper paji,9766,institutional,BTC,bearish,price_target,77200.0,90,2026-05-04,https://x.com/Teamsniperpaji/status/2051361726415946017,"$100-$1000 challenge
(Trade 60)
$BTC SHORT
Take profit: $77,200
SL: $81,600
Keep your notifications on for the next update. https://t.co/QUY8wgX7zF"
WOULD_INSERT,Teamsniperpaji,Sniper paji,9766,institutional,BTC,bearish,price_target,77500.0,90,2026-05-11,https://x.com/Teamsniperpaji/status/2053688834311979210,"$100-$1000 challenge
(Trade 61)
$BTC SHORT
Take profit: $77,500
SL: $82,500
Keep your notifications on for the next update. https://t.co/BLUEsvzD2M"
WOULD_INSERT,Teamsniperpaji,Sniper paji,9766,institutional,BTC,bearish,price_target,78000.0,90,2026-05-15,https://x.com/Teamsniperpaji/status/2055164198439809096,"Shorted $BTC &amp; $ETH last night on copy trading , booking some profit now and setting SL at entry. Looks like $BTC is going to $78k https://t.co/e69mrmUxWj"
WOULD_INSERT,Teamsniperpaji,Sniper paji,9766,institutional,BTC,bearish,price_target,75000.0,90,2026-05-20,https://x.com/Teamsniperpaji/status/2057094633000518050,"$100-$1000 challenge
(Trade 62)
$BTC SHORT
Take profit: $75000
SL: $78600
Keep your notifications on for the next update. https://t.co/GNY5JFHv2d"
WOULD_INSERT,Teamsniperpaji,Sniper paji,9766,institutional,BTC,bearish,price_target,75000.0,90,2026-05-24,https://x.com/Teamsniperpaji/status/2058639948853690690,"$100-$1000 challenge
(Trade 63)
$BTC SHORT
Take profit: $75000
SL: $77,800
Keep your notifications on for the next update. https://t.co/rFg8hrQ8pt"
WOULD_INSERT,Teamsniperpaji,Sniper paji,9766,institutional,BTC,bearish,price_target,71000.0,90,2026-05-29,https://x.com/Teamsniperpaji/status/2060351799467573742,"$100-$1000 challenge
(Trade 64)
$BTC SHORT
Take profit: $71000
SL: $74300
Keep your notifications on for the next update. https://t.co/4sEvp8sKGE"
WOULD_INSERT,Teamsniperpaji,Sniper paji,9766,institutional,BTC,bullish,price_target,75300.0,90,2026-05-29,https://x.com/Teamsniperpaji/status/2060357264138269035,"$100-$1000 challenge
(Trade 64)
$BTC LONG
Take profit: $75300
SL: $72000
Keep your notifications on for the next update. https://t.co/0NRsg0IucR"
WOULD_INSERT,Teamsniperpaji,Sniper paji,9766,institutional,BTC,bullish,price_target,75500.0,30,2026-05-30,https://x.com/Teamsniperpaji/status/2060783624476409888,I'm short-term bullish on $BTC (expecting 75-76k)
WOULD_INSERT,Teamsniperpaji,Sniper paji,9766,institutional,BTC,bearish,price_target,61000.0,90,2026-06-04,https://x.com/Teamsniperpaji/status/2062579202436800794,$BTC breaks this zone and we go below $61k https://t.co/47Q5UV6vM6
WOULD_INSERT,Teamsniperpaji,Sniper paji,9766,institutional,BTC,bullish,price_target,65000.0,90,2026-06-07,https://x.com/Teamsniperpaji/status/2063551766940221950,Expecting a $BTC retest till $65k https://t.co/CaGUtOIcD2
WOULD_INSERT,Teamsniperpaji,Sniper paji,9766,institutional,BTC,bearish,price_target,59000.0,90,2026-06-09,https://x.com/Teamsniperpaji/status/2064338335058010303,"$100-$1000 challenge
(Trade 65)
$BTC SHORT 
Take profit: $59000
SL: $63,800
Keep your notifications on for the next update. https://t.co/CGFc6Spf2f"
DUP_SKIP,endless_frank,Endless Capit🅰️l,9792,institutional,ASTS,bullish,price_target,180.0,90,2026-05-28,https://x.com/endless_frank/status/2059969945644024248,"$ASTS You’re new to AST, you had a great couple of weeks, but the question is do you have the discipline to hold and do nothing the rest of this week if the stock ranges between $118-135?

Next 3-4 we"
DUP_SKIP,endless_frank,Endless Capit🅰️l,9792,institutional,ASTS,bullish,price_target,,90,2026-05-28,https://x.com/endless_frank/status/2060022211675660742,"$ASTS Most important post today.  Short interest is down 5-6m shares from it’s peak of ~69.7m.

That means ~52m shares to go before all spec shorts have covered.  In past squeezes we’ve gone from 70m "
WOULD_INSERT,endless_frank,Endless Capit🅰️l,9792,institutional,ASTS,bullish,price_target,250.0,90,2026-05-28,https://x.com/endless_frank/status/2060079031542780193,"$ASTS If you’ve followed the below posts you all might want to hear what I have to say now.  

This is starting to feel like Tesla in 2013.  We might be on the verge of a 100% revaluation like Tesla h"
WOULD_INSERT,endless_frank,Endless Capit🅰️l,9792,institutional,ASTS,bullish,position_disclosure,,365,2026-06-01,https://x.com/endless_frank/status/2061492239382024682,"$ASTS Been selling the weekly $90 puts today.  I’ll take any amount of stock there.

Volume shelf and 50 day support in that area.  Don’t always need the stock to go higher to make money. 

At $90 it’"
DUP_SKIP,endless_frank,Endless Capit🅰️l,9792,institutional,ASTS,bullish,position_disclosure,,365,2026-06-03,https://x.com/endless_frank/status/2062108630468481509,"$ASTS Buying shares this AM between $113-114.  Something is up.  Odd to see shares being sold down $5 with no new information out there.

If they’re doing a raise to fund an expanded launch contract w"
DUP_SKIP,endless_frank,Endless Capit🅰️l,9792,institutional,ASTS,bullish,price_target,260.0,90,2026-06-03,https://x.com/endless_frank/status/2062154613667623104,"$ASTS In regards to the William Blair comments from @scottwisniews, a 3 to 6 month delay was expected by myself and many others.  I for one was vocal about it last week post the Blue Origin anomaly.

"
WOULD_INSERT,endless_frank,Endless Capit🅰️l,9792,institutional,ASTS,bullish,price_target,,90,2026-06-03,https://x.com/endless_frank/status/2062209068962304474,"$ASTS Since everyone has declared the Space X IPO a “sell news” event for Space stocks I’m predicting they go parabolic post IPO.

Space X being added to the Nasdaq 100 10 days after IPO does not make"
WOULD_INSERT,endless_frank,Endless Capit🅰️l,9792,institutional,ASTS,bullish,position_disclosure,,365,2026-06-05,https://x.com/endless_frank/status/2062987456681849147,"$ASTS I got pretty aggressive today.  Sold $3m of stock, rolled 80% to long dated calls and 20% to July 17th and added another $1m across diff intermediate strikes.

Today was a very rare, once/twice "
WOULD_INSERT,endless_frank,Endless Capit🅰️l,9792,institutional,ASTS,bullish,price_target,,90,2026-06-07,https://x.com/endless_frank/status/2063738328046792866,"$ASTS Yes, so that means AST at 35.7b is a buy."
WOULD_INSERT,endless_frank,Endless Capit🅰️l,9792,institutional,ASTS,bullish,price_target,92.0,90,2026-06-08,https://x.com/endless_frank/status/2063967339503095971,"$ASTS Within the week we’ll likely have an update on the 2nd batch shipment BB11-13 and a launch date from Space X for BB8-10.

~35b e.g. $92 is probably the new floor given the manufacturing progress"
WOULD_INSERT,endless_frank,Endless Capit🅰️l,9792,institutional,ASTS,bullish,price_target,250.0,90,2026-06-09,https://x.com/endless_frank/status/2064309436735258860,"$ASTS Announcement just 8 days before launch shows how much more well equipped Space X is than Blue Origin.

All we need is 5 launches this year to get us to beta testing by year end.

That happens an"
DUP_SKIP,kylewhitegoat,stock goat,9808,institutional,SOFI,bullish,price_target,,90,2026-04-06,https://x.com/kylewhitegoat/status/2041185991688396994,$SOFI 🚨BUY NOW OR CRY LATER🚨 https://t.co/rlEyJEskO8
DUP_SKIP,kylewhitegoat,stock goat,9808,institutional,SOFI,bullish,price_target,,90,2026-04-06,https://x.com/kylewhitegoat/status/2041187931822416150,"$SOFI 🚨BREAKING NEWS🚨

Buy it all! Retail had been wiped off the planet👀

SOFI has just launched business banking 📈

SOFI just hit the highest website traffic in company history for March ✅

SoFi just"
DUP_SKIP,kylewhitegoat,stock goat,9808,institutional,SOFI,bullish,price_target,50.0,90,2026-04-06,https://x.com/kylewhitegoat/status/2041188477853687969,$SOFI This actually might hit $50 SOON.....
DUP_SKIP,kylewhitegoat,stock goat,9808,institutional,SOFI,bullish,price_target,32.0,90,2026-04-06,https://x.com/kylewhitegoat/status/2041190160809754736,"$SOFI 🚨DONT SAY I DIDNT WARN YOU🚨

The easiest double on EARTH is coming fast

$16 to $32 🔥 https://t.co/51q6fGJCgc"
WOULD_INSERT,kylewhitegoat,stock goat,9808,institutional,SOFI,bullish,price_target,45.0,90,2026-04-06,https://x.com/kylewhitegoat/status/2041213570508018004,"$SOFI 🚨BREAKING NEWS🚨

Seller Exhaustion is close, time for the run to $45+ https://t.co/ickH98OeCE"
WOULD_INSERT,kylewhitegoat,stock goat,9808,institutional,SOFI,bullish,price_target,,90,2026-04-07,https://x.com/kylewhitegoat/status/2041655963208298932,"$SOFI 🚨BUY NOW OR CRY LATER🚨

The 5 Month Correction is OVER https://t.co/kSKPrEb6hN"
DUP_SKIP,kylewhitegoat,stock goat,9808,institutional,SOFI,bullish,price_target,,1,2026-04-08,https://x.com/kylewhitegoat/status/2041825713783771587,"$SOFI 🚨BREAKING NEWS🚨

Today SOFI may gap up +20% after the Muddy Water Short seller bashing for 2 weeks in a row....

SHORT SELLERS HAVE NO WAY OUT NOW....

BUY OR HOLD 🚀 https://t.co/43bcdL3y4F"
WOULD_INSERT,kylewhitegoat,stock goat,9808,institutional,SOFI,bullish,price_target,,90,2026-04-08,https://x.com/kylewhitegoat/status/2041850541681115626,"$SOFI 🚨BUY NOW OR CRY LATER🚨

April 2025 is about to repeat again 👀

All time highs $32s will be obliterated on this next bull run https://t.co/SEJcaBB4ab"
WOULD_INSERT,kylewhitegoat,stock goat,9808,institutional,SOFI,bullish,price_target,38.0,90,2026-04-15,https://x.com/kylewhitegoat/status/2044546732260794679,"$SOFI 🚨BUY NOW OR CRY LATER🚨

A DOUBLE FROM RIGHT HERE IS $38 https://t.co/eJ3WrUnE0M"
WOULD_INSERT,kylewhitegoat,stock goat,9808,institutional,SOFI,bullish,price_target,45.0,90,2026-05-23,https://x.com/kylewhitegoat/status/2058206421284511824,"$SOFI +40% Growth rate with 4 new businesses coming online, No signs of slowing down, if the hedge funds don't want to buy the stock because of rates uncertainty 

Then Retail has to nut up and buy th"
WOULD_INSERT,kylewhitegoat,stock goat,9808,institutional,SOFI,bullish,price_target,40.0,90,2026-05-24,https://x.com/kylewhitegoat/status/2058534646632079825,"$SOFI 🚨BREAKING NEWS🚨

SOFI STOCK IS ABOUT TO GET RE-RATED TO $35-$45 PER SHARE 🔥📈🚀

https://t.co/T3j9CcStuc"
DUP_SKIP,kylewhitegoat,stock goat,9808,institutional,SOFI,bullish,price_target,50.0,90,2026-05-27,https://x.com/kylewhitegoat/status/2059645906027237654,"$SOFI 🚨BREAKING NEWS 🚨

SOFI'S PRICE TO EBITDA IS 👉15X 👀

7 MONTHS OF HELL I KNOW IT HURTS, BUT THE FUNDAMENTALS ARE COMPOUNDING 

BUY OR HOLD📈

THE BIG $50 IS COMING 🎯 https://t.co/uYtGYX5LpC"
WOULD_INSERT,kylewhitegoat,stock goat,9808,institutional,SOFI,bullish,price_target,50.0,90,2026-05-27,https://x.com/kylewhitegoat/status/2059649378017595462,"$SOFI 🚨BREAKING NEWS 🚨 

⛔️SHORT INTEREST 12.98%⛔️

TOTAL SHARES SHORT👉 160,947,0399🚩

BURN THE SHORTS!👀

BUY OR HOLD AND $50 COMES QUICK🔥 https://t.co/5BjLPkP2nV"
DUP_SKIP,kylewhitegoat,stock goat,9808,institutional,SOFI,bullish,price_target,45.0,90,2026-05-29,https://x.com/kylewhitegoat/status/2060292306515767310,"$SOFI 🚨BREAKING NEWS 🚨

This will be re rated soon

First Half 2026 
“fintech lender”  $15...

Second half 2026 
""full-stack financial super-app"" $45.... https://t.co/MrEtT5T0zp"
DUP_SKIP,kylewhitegoat,stock goat,9808,institutional,SOFI,bullish,price_target,48.0,90,2026-05-29,https://x.com/kylewhitegoat/status/2060320575742939329,"$SOFI 🚨BREAKING NEWS 🚨

4 New fee based revenue streams coming online 🎯

THIS COULD GET UGLY FAST FOR SHORTS

SOFI Is Projected to hit 🔥$6.5 Billion🔥 revenue in 2027

Fair Value is 10X 2027 Sales of $"
DUP_SKIP,kylewhitegoat,stock goat,9808,institutional,SOFI,bullish,price_target,,90,2026-05-29,https://x.com/kylewhitegoat/status/2060321600839258431,"$SOFI 🚨BREAKING NEWS🚨

👿THE MONSTER IS WAKING UP👿

REVENUE RUN RATE PROJECTIONS🎯

Q2'26 = $4.8 Billion 
Q3'26=  $5.2 Billion 
Q4'26 = $5.6 Billion https://t.co/3fNV59psJS"
WOULD_INSERT,kylewhitegoat,stock goat,9808,institutional,SOFI,bullish,price_target,67.0,90,2026-05-29,https://x.com/kylewhitegoat/status/2060328548301205810,"$SOFI 🚨BREAKING NEWS🚨

Monte Carlo Simulation playing out in real time could send SOFI to $67 by Christmas 🎄🎅"
WOULD_INSERT,kylewhitegoat,stock goat,9808,institutional,SOFI,bullish,price_target,,90,2026-06-01,https://x.com/kylewhitegoat/status/2061245240095170607,$SOFI 🚨BUY NOW OR CRY LATER🚨 https://t.co/MsmsyYOAnP
WOULD_INSERT,kylewhitegoat,stock goat,9808,institutional,SOFI,bullish,price_target,,90,2026-06-04,https://x.com/kylewhitegoat/status/2062597705264746915,"$SOFI 🚨BREAKING NEWS🚨 

Q2 is the monster quarter🔥 be ready for 40% Growth again 

SOFI projected to hit $4.8 Billion revenue run rate in Q2 https://t.co/kNiLlFJZpp"
WOULD_INSERT,kylewhitegoat,stock goat,9808,institutional,SOFI,bullish,price_target,45.0,90,2026-06-08,https://x.com/kylewhitegoat/status/2064045924960158033,"$SOFI 🚨BREAKING NEWS🚨

SHORT SELLERS Tried to cut the legs off of sofi 3 times on this nasty 8 month Crash 

TRIPLE BOTTOM now push to $45 https://t.co/uAtfhhA8Cu"
WOULD_INSERT,steady_profits,James Woolley,9713,institutional,NVDA,bullish,price_target,250.0,90,2026-05-20,https://x.com/steady_profits/status/2056980332306403369,"It's a big day today with $NVDA reporting earnings after the close.

The options markets are implying that there could be a 6.5% price move in either direction after the results are announced.

At the"
WOULD_INSERT,steady_profits,James Woolley,9713,institutional,IREN,bullish,price_target,,90,2026-05-22,https://x.com/steady_profits/status/2057844630670950559,"$IREN CEO Daniel Roberts has just laid out where IREN are right now, and where they are heading.

I was super bullish about the company before reading this thread, but it's fair to say that I'm even m"
WOULD_INSERT,steady_profits,James Woolley,9713,institutional,FSLR,bullish,price_target,,90,2026-05-22,https://x.com/steady_profits/status/2057872236346761688,"10 days later and the $FSLR breakout is really gathering momentum now.

The share price is now up to $255 and yet the forward P/E is still only around 11 and 9.13 for the next two years.

It seems tha"
WOULD_INSERT,steady_profits,James Woolley,9713,institutional,META,bullish,position_disclosure,,365,2026-06-01,https://x.com/steady_profits/status/2061526055190696270,"I have just bought two stocks for my eToro portfolio:

- $META @ $606.17
- $CELH @ $31.04

I already hold Meta shares already, but I felt it was worth adding some more at this price level as this is b"
WOULD_INSERT,steady_profits,James Woolley,9713,institutional,JEDG,bullish,position_disclosure,,365,2026-06-02,https://x.com/steady_profits/status/2061716244055589243,"I have just taken a starter position in the VanEck Space Innovators ETF $JEDG at £89.90 in my Trading 212 ISA.

I would like to take a much larger position, but I sense that sentiment is a little weak"
WOULD_INSERT,steady_profits,James Woolley,9713,institutional,CELH,bullish,position_disclosure,,365,2026-06-02,https://x.com/steady_profits/status/2061790239601963190,"$CELH are now trading on a forward P/E of just 16 and 14.2 for the next two years after yesterday's big price drop, according to Marketscreener (see below).

This seems too low for a company that appe"
WOULD_INSERT,steady_profits,James Woolley,9713,institutional,CELH,bullish,position_disclosure,,365,2026-06-04,https://x.com/steady_profits/status/2062583617641963980,"I added some more $CELH shares in my eToro account today.

Frustratingly, it was only after I bought the shares that I saw the news that the company are facing an investigation by a Texas Attorney ove"
WOULD_INSERT,steady_profits,James Woolley,9713,institutional,META,bullish,position_disclosure,,365,2026-06-08,https://x.com/steady_profits/status/2064063916330852611,"I haven't been as busy snapping up bargains as I thought I might be today, but I did pick up some more $META shares at $587.58.

The shares are trading at these depressed levels because of the shear m"
WOULD_INSERT,steady_profits,James Woolley,9713,institutional,JEDG,bullish,position_disclosure,,365,2026-06-09,https://x.com/steady_profits/status/2064380881012146352,"I added some more shares in the VanEck Space Innovators ETF $JEDG today in my Trading 212 ISA account.

My timing wasn't great because the US market sold off afterwards and took the space stocks and t"
WOULD_INSERT,wickedstocks,Wicked Stocks,9795,institutional,TSLA,bullish,price_target,432.9,90,2026-04-15,https://x.com/wickedstocks/status/2044403793698206166,"$TSLA ABOVE $361.59 – BUY SIGNAL IN PLAY

Please ❤️like and 🔁share with fellow Tesla traders/investors

#Tesla successfully tested the $338.27 long-term channel bottom (1-year structure) after the ear"
WOULD_INSERT,wickedstocks,Wicked Stocks,9795,institutional,TSLA,bullish,price_target,432.9,90,2026-04-16,https://x.com/wickedstocks/status/2044768713593979350,"📺 $TSLA ABOVE $385.71 KEEPS $432.90 IN PLAY

Please ❤️like and 🔁share with fellow Tesla traders/investors

#Tesla surged ~8% on Wednesday on AI chip news, closing at $391.95.

This move only confirms "
WOULD_INSERT,wickedstocks,Wicked Stocks,9795,institutional,OUST,bullish,price_target,28.62,90,2026-04-16,https://x.com/wickedstocks/status/2044824752477642881,"$OUST (Ouster Inc.) setting up for a move to 28+ here

A weekly close above $24.52 should push it toward $28.62 in the near term. 

The real move comes on a weekly close above $28.62, opening up $38–$"
WOULD_INSERT,wickedstocks,Wicked Stocks,9795,institutional,TSLA,bullish,price_target,432.9,90,2026-04-17,https://x.com/wickedstocks/status/2045130350670512250,"📺 $TSLA IS ABOUT TO MAKE ITS NEXT BIG MOVE

Please ❤️like and 🔁share with fellow Tesla traders/investors

#Tesla recently bottomed at a major 1-year channel support around $338.27, which acted as a cr"
WOULD_INSERT,wickedstocks,Wicked Stocks,9795,institutional,TSLA,bullish,price_target,435.24,90,2026-04-20,https://x.com/wickedstocks/status/2046219228873716087,"📺 $TSLA EARNINGS WEEK: $403 BREAK OR $383 DROP?

Please ❤️like and 🔁share with fellow Tesla traders/investors

$340.61 is the key long-term pivot — this level is a major support tied to a one-year cha"
WOULD_INSERT,wickedstocks,Wicked Stocks,9795,institutional,IREN,bullish,price_target,55.0,90,2026-04-23,https://x.com/wickedstocks/status/2047322740030619818,"$IREN looks good with a daily close over 50.00

I like it for a swing trade.

First target would be 55, then 58-60 zone. https://t.co/D639yA7mRV"
WOULD_INSERT,wickedstocks,Wicked Stocks,9795,institutional,TSLA,bullish,price_target,418.04,90,2026-05-05,https://x.com/wickedstocks/status/2051659193812206078,"📺 $TSLA IS ONE THE WAY TO $418.04

Please ❤️like and 🔁share with fellow @Tesla traders/investors

A month ago, #Tesla tested the key 1-year channel bottom at $345.29 — this was a major downside object"
WOULD_INSERT,wickedstocks,Wicked Stocks,9795,institutional,TSLA,bearish,price_target,345.29,90,2026-05-06,https://x.com/wickedstocks/status/2052017863544688829,"📺 $TSLA IS STUCK — UNTIL $392.66 REALLY HOLDS

#Tesla broke above $392.66 on Tuesday on early momentum, triggering breakout buying, but it couldn’t sustain the move. 

Institutions likely used that st"
WOULD_INSERT,wickedstocks,Wicked Stocks,9795,institutional,TSLA,bullish,price_target,439.92,90,2026-05-07,https://x.com/wickedstocks/status/2052377154243989926,"📺 $TSLA JUST TRIGGERED A BREAKOUT... THE MOVE TO $439 HAS BEGUN

Please ❤️like and 🔁share with fellow Tesla traders/investors

#Tesla finally reclaimed a critical pivot at $392.66, shifting momentum b"
WOULD_INSERT,wickedstocks,Wicked Stocks,9795,institutional,TSLA,bullish,price_target,439.92,90,2026-05-08,https://x.com/wickedstocks/status/2052742375223525507,"📺 $TSLA CLOSE ABOVE $418 CONFIRMS BREAKOUT TOWARD $439

Please ❤️like and 🔁share with fellow @Tesla traders/investors

#Tesla has shown strong momentum recently, closing Thursday at $411.79 (+3.29%) a"
WOULD_INSERT,wickedstocks,Wicked Stocks,9795,institutional,TSLA,bearish,price_target,409.03,90,2026-05-18,https://x.com/wickedstocks/status/2056360022670504113,"📺 $TSLA TESTS CRITICAL SELL ZONE AS MOMENTUM WEAKENS

Please ❤️like and 🔁share with fellow @Tesla traders/investors

#Tesla was down significantly on Friday and is trading lower on Monday, which mater"
WOULD_INSERT,wickedstocks,Wicked Stocks,9795,institutional,TSLA,bullish,price_target,450.44,90,2026-05-20,https://x.com/wickedstocks/status/2057094945572377080,"📺 $TSLA NEEDS TO DEFEND $403.07 TO RESUME THE RALLY

Please ❤️like and 🔁share with fellow @Tesla traders/investors

#Tesla is currently sitting directly on a major technical pivot that could determine"
WOULD_INSERT,wickedstocks,Wicked Stocks,9795,institutional,TSLA,bullish,price_target,450.0,90,2026-05-21,https://x.com/wickedstocks/status/2057413550398697930,"📺 $TSLA RECLAIMED KEY SUPPORT — $437 NEXT, $450 SOON

Please ❤️like and 🔁share with fellow @Tesla traders/investors

#Tesla had a strong rebound on Wednesday, and the recent sell-off may have already "
WOULD_INSERT,wickedstocks,Wicked Stocks,9795,institutional,TSLA,bearish,price_target,381.61,90,2026-06-02,https://x.com/wickedstocks/status/2061802162821210339,"📺 $TSLA TRIGGERED A SELL SIGNAL BELOW $423.01

Please ❤️like and 🔁share with fellow @Tesla traders/investors

#Tesla may have just triggered one of the most important technical developments of the pas"
WOULD_INSERT,wickedstocks,Wicked Stocks,9795,institutional,AMKR,bullish,price_target,87.59,90,2026-06-02,https://x.com/wickedstocks/status/2061868202997817485,"$AMKR is starting to show strength out of a large daily channel.

A daily settlement above $76.08 favors additional upside. But a settlement above $78.10 would be a new all-time high close and signal "
WOULD_INSERT,wickedstocks,Wicked Stocks,9795,institutional,TSLA,bearish,price_target,381.61,90,2026-06-03,https://x.com/wickedstocks/status/2062163545869959227,"📺 $TSLA SELL SIGNAL REMAINS ACTIVE BELOW $425.50

Please ❤️like and 🔁share with fellow @Tesla traders/investors

#Tesla remains stuck at a critical technical pivot, with the sell signal still active a"
WOULD_INSERT,wickedstocks,Wicked Stocks,9795,institutional,TSLA,bearish,price_target,381.61,90,2026-06-04,https://x.com/wickedstocks/status/2062521953093554526,"📺 $TSLA STILL BEARISH BELOW $427.99

Please ❤️like and 🔁share with fellow @Tesla traders/investors

#Tesla closed at $423.70 on Wednesday after an intraday rally that briefly pushed above an important"
WOULD_INSERT,wickedstocks,Wicked Stocks,9795,institutional,TSLA,bearish,price_target,381.61,90,2026-06-05,https://x.com/wickedstocks/status/2062885899218583859,"📺 $TSLA SELL SIGNAL STAYS ACTIVE UNLESS $430.48 BREAKS TODAY

Please ❤️like and 🔁share with fellow @Tesla traders/investors

#Tesla remains at a critical technical crossroads after closing at $418.45 "
WOULD_INSERT,yianisz,Yiannis Zourmpanos,9803,institutional,AMD,bullish,price_target,600.0,90,2026-05-27,https://x.com/yianisz/status/2059601510074552813,If $MU can reach a $1T+ MC just from being critical to AI memory.. I don’t see why $AMD can’t reach that too implying $600+ soon..
WOULD_INSERT,yianisz,Yiannis Zourmpanos,9803,institutional,RKLB,bullish,price_target,170.0,90,2026-05-27,https://x.com/yianisz/status/2059610569846444488,I think $160-180 is very possible if $RKLB momentum holds into the SpaceX IPO window. https://t.co/LLV7ugHYUy
WOULD_INSERT,yianisz,Yiannis Zourmpanos,9803,institutional,AEHR,bullish,price_target,,90,2026-05-28,https://x.com/yianisz/status/2060091115668148498,"$AEHR is the kind of semiconductor name people ignore until supply chains remind them testing is not optional.

Everyone wants to debate GPU winners, but burn-in capacity sits closer to the bottleneck"
WOULD_INSERT,yianisz,Yiannis Zourmpanos,9803,institutional,PLTR,bullish,price_target,,90,2026-05-31,https://x.com/yianisz/status/2061069746720661850,"I’m bullish $PLTR and the software sector but I’m not going to pretend the insider selling is nothing..

Over 24 months, insiders have reportedly sold billions while open-market buying is basically no"
WOULD_INSERT,yianisz,Yiannis Zourmpanos,9803,institutional,HIMS,bullish,price_target,40.0,90,2026-05-31,https://x.com/yianisz/status/2061108188619899020,"I actually think the market is underestimating how many shots on goal $HIMS has over the next 60–90 days.

The obvious one is Q2 earnings. But I'm more interested in everything around it.

You now hav"
WOULD_INSERT,yianisz,Yiannis Zourmpanos,9803,institutional,QCOM,bullish,price_target,,90,2026-06-01,https://x.com/yianisz/status/2061447481305575740,"Cristiano Amon just put a number on what many investors are missing: AI token generation could increase nearly 40x by 2030.

If that happens, the winners won't just be data center GPUs. More inference"
WOULD_INSERT,yianisz,Yiannis Zourmpanos,9803,institutional,NBIS,bullish,price_target,300.0,90,2026-06-01,https://x.com/yianisz/status/2061474010488049710,"$NBIS short interest keeps getting attention, but institutions now own only 52% of the company and that number is still rising..

The stock is making new all-time highs, revenue is growing triple digi"
WOULD_INSERT,yianisz,Yiannis Zourmpanos,9803,institutional,AVGO,bullish,price_target,,90,2026-06-04,https://x.com/yianisz/status/2062516719562940422,"$AVGO crashed post earnings, but I think the most interesting part of the call was hidden in a JPMorgan question.

Harlan Sur noticed the math doesn't fully reconcile.

H1 AI revenue is about $19B. Ho"
DUP_SKIP,yianisz,Yiannis Zourmpanos,9803,institutional,SPY,bullish,price_target,,90,2026-06-05,https://x.com/yianisz/status/2062906720645529995,Just buy the dip.. $SPY $QQQ
WOULD_INSERT,yianisz,Yiannis Zourmpanos,9803,institutional,SPY,bullish,position_disclosure,,365,2026-06-05,https://x.com/yianisz/status/2062962649025921280,"The selloff may have removed the biggest overhang.

The market has now largely priced out Fed cuts for 2026. That’s not new information anymore.

The next real catalyst is CPI on June 11.

If inflatio"
WOULD_INSERT,yianisz,Yiannis Zourmpanos,9803,institutional,SPY,bullish,price_target,,90,2026-06-06,https://x.com/yianisz/status/2063283203767504976,"let him cook

bullish $SPY $QQQ"
